"id","name","region","language","tvg_id","tvg_logo","group_title","stream_url","enabled","last_checked_ok","last_checked_at_utc","last_status","last_error"
"nosey_us","Nosey","US","English","XUMO_99991366","https://image.xumo.com/v1/channels/channel/99991366/300x300.webp?type=color_onBlack","XUMO🇺🇸: Daytime TV","https://dbrb49pjoymg4.cloudfront.net/10001/99991366/hls/playlist.m3u8?ads.xumo_channelId=99991366&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=Nosey&ads.csid=xumo_[PLATFORM]_Nosey_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=1070&ads.xumo_contentName=Nosey&ads.xumo_providerId=1070&ads.xumo_providerName=Nosey&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991366&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"confess_by_nosey_us","Confess by Nosey","US","English","XUMO_99991388","https://image.xumo.com/v1/channels/channel/99991388/300x300.webp?type=color_onBlack","XUMO🇺🇸: Daytime TV","https://dbrb49pjoymg4.cloudfront.net/10001/99991388/hls/playlist.m3u8?ads.xumo_channelId=99991388&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=ConfessbyNosey&ads.csid=xumo_[PLATFORM]_Nosey_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=1070&ads.xumo_contentName=Nosey&ads.xumo_providerId=1070&ads.xumo_providerName=Nosey&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991388&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"the_bold_and_the_beautiful_us","The Bold and the Beautiful","US","English","XUMO_99951476","https://image.xumo.com/v1/channels/channel/99951476/300x300.webp?type=color_onBlack","XUMO🇺🇸: Daytime TV","https://dbrb49pjoymg4.cloudfront.net/10001/99951476/hls/master.m3u8?ads.xumo_channelId=99951476&ads.xumo_streamId=99951476&ads.channelId=99951476&ads.channelName=FilmRiseBoldandtheBeautiful_us&ads.caid=FilmRiseBoldandtheBeautiful&ads.csid=xumo_[PLATFORM]_FilmRiseBoldandtheBeautiful_ssai&ads._fw_coppa=0&ads.xumo_contentId=4354&ads.xumo_contentName=FilmRiseBoldandtheBeautiful&ads.xumo_providerId=4354&ads.xumo_providerName=FilmRiseBoldandtheBeautiful&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","false","true","2026-05-07T14:01:49.2105459Z","200",""
"iheart90s_us","iHeart90s","US","English","XUMO_9995100","https://image.xumo.com/v1/channels/channel/9995100/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/9995100/hls/hls.m3u8?ads.xumo_channelId=9995100&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=iHeart90s&ads.csid=xumo_[PLATFORM]_iHeart90s_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3525&ads.xumo_contentName=iHeart90s&ads.xumo_providerId=3525&ads.xumo_providerName=iHeart90s&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=9995100&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"iheartcountry_us","iHeartCountry","US","English","XUMO_9995102","https://image.xumo.com/v1/channels/channel/9995102/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/9995102/hls/hls.m3u8?ads.xumo_channelId=9995102&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=iHeartCountry&ads.csid=xumo_[PLATFORM]_iHeartCountry_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3523&ads.xumo_contentName=iHeartCountry&ads.xumo_providerId=3523&ads.xumo_providerName=iHeartCountry&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=9995102&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"iheartradio_hip_hop_beats_us","iHeartRadio Hip Hop Beats","US","English","XUMO_9995103","https://image.xumo.com/v1/channels/channel/9995103/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/9995103/hls/hls.m3u8?ads.xumo_channelId=9995103&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=iHeartTheBeat&ads.csid=xumo_[PLATFORM]_iHeartTheBeat_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3521&ads.xumo_contentName=iHeartTheBeat&ads.xumo_providerId=3521&ads.xumo_providerName=iHeartTheBeat&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=9995103&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"iheartcountry_classics_us","iHeartCountry Classics","US","English","XUMO_99951464","https://image.xumo.com/v1/channels/channel/99951464/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/99951464/hls/hls.m3u8?ads.xumo_channelId=99951464&ads.xumo_streamId=99951464&ads.channelId=99951464&ads.channelName=iheartcountryclassics_us&ads.caid=iHeartCountryClassics&ads.csid=xumo_[PLATFORM]_iHeartCountryClassics_ssai&ads._fw_coppa=0&ads.xumo_contentId=4298&ads.xumo_contentName=iHeartCountryClassics&ads.xumo_providerId=4298&ads.xumo_providerName=iHeartCountryClassics&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]&ads.appName=XumoPlay","false","true","2026-05-07T14:01:49.2105459Z","200",""
"stingray_hit_list_us","Stingray Hit List","US","English","XUMO_99991117","https://image.xumo.com/v1/channels/channel/99991117/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/99991117/hls/master.m3u8?ads.xumo_channelId=99991117&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=StingrayHitlist&ads.csid=xumo_[PLATFORM]_StingrayHitlist_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=1858&ads.xumo_contentName=StingrayHitlist&ads.xumo_providerId=1858&ads.xumo_providerName=StingrayHitlist&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991117&ads._fw_h_x_country=US&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"stingray_hot_country_us","Stingray Hot Country","US","English","XUMO_99991118","https://image.xumo.com/v1/channels/channel/99991118/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/99991118/hls/master.m3u8?ads.xumo_channelId=99991118&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=StingrayHitlist&ads.csid=xumo_[PLATFORM]_StingrayHitlist_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=1858&ads.xumo_contentName=StingrayHitlist&ads.xumo_providerId=1858&ads.xumo_providerName=StingrayHitlist&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991118&ads._fw_h_x_country=US&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"stingray_classic_rock_us","Stingray Classic Rock","US","English","XUMO_99991119","https://image.xumo.com/v1/channels/channel/99991119/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/99991119/hls/master.m3u8?ads.xumo_channelId=99991119&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=StingrayClassicRock&ads.csid=xumo_[PLATFORM]_StingrayClassicRock_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=1856&ads.xumo_contentName=StingrayClassicRock&ads.xumo_providerId=1856&ads.xumo_providerName=StingrayClassicRock&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991119&ads._fw_h_x_country=US&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"stingray_greatest_hits_us","Stingray Greatest Hits","US","English","XUMO_99991120","https://image.xumo.com/v1/channels/channel/99991120/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/99991120/hls/master.m3u8?ads.xumo_channelId=99991120&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=StingrayGreatestHits&ads.csid=xumo_[PLATFORM]_StingrayGreatestHits_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=1857&ads.xumo_contentName=StingrayGreatestHits&ads.xumo_providerId=1857&ads.xumo_providerName=StingrayGreatestHits&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991120&ads._fw_h_x_country=US&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"stingray_soul_storm_us","Stingray Soul Storm","US","English","XUMO_99991121","https://image.xumo.com/v1/channels/channel/99991121/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/99991121/hls/master.m3u8?ads.xumo_channelId=99991121&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=StingraySoulStorm&ads.csid=xumo_[PLATFORM]_StingraySoulStorm_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=1860&ads.xumo_contentName=StingraySoulStorm&ads.xumo_providerId=1860&ads.xumo_providerName=StingraySoulStorm&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991121&ads._fw_h_x_country=US&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"stingray_remember_the_80s_us","Stingray Remember the 80s","US","English","XUMO_99991742","https://image.xumo.com/v1/channels/channel/99991742/300x300.webp?type=color_onBlack","XUMO🇺🇸: Music & Radio","https://dbrb49pjoymg4.cloudfront.net/10001/99991742/hls/master.m3u8?ads.xumo_channelId=99991742&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=StingrayEverything80s&ads.csid=xumo_[PLATFORM]_StingrayEverything80s_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=2184&ads.xumo_contentName=StingrayEverything80s&ads.xumo_providerId=2184&ads.xumo_providerName=StingrayEverything80s&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991742&ads._fw_h_x_country=US&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"cbs_news_boston_us","CBS News Boston","US","English","XUMO_99991656","https://image.xumo.com/v1/channels/channel/99991656/300x300.webp?type=color_onBlack","XUMO🇺🇸: Local News","https://dai.google.com/linear/hls/event/dHA193vxQ_WqZNVoC-W5MA/master.m3u8?imafw_csid=[CBSN_CSID];imafw__fw_h_referer=com.xumo.app&imafw__fw_did=dpid:[deviceID]&imafw__fw_is_lat=[LIMITED_AD_TRACKING]&imafw__fw_vcid2=[PPID]&imafw__fw_app_bundle=[app_bundle]&imafw_is_lat=[LIMITED_AD_TRACKING]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"wsb_atlanta_us","WSB Atlanta","US","English","XUMO_99991690","https://image.xumo.com/v1/channels/channel/99991690/300x300.webp?type=color_onBlack","XUMO🇺🇸: Local News","https://dtqutq7lmcchv.cloudfront.net/10001/99991690/hls/playlist.m3u8?ads.xumo_channelId=99991690&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=CoxWSB&ads.csid=xumo_[PLATFORM]_CoxWSB_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3452&ads.xumo_contentName=CoxWSB&ads.xumo_providerId=3452&ads.xumo_providerName=CoxWSB&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991690&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"boston_25_us","Boston 25","US","English","XUMO_9995108","https://image.xumo.com/v1/channels/channel/9995108/300x300.webp?type=color_onBlack","XUMO🇺🇸: Local News","https://dbrb49pjoymg4.cloudfront.net/10001/9995108/hls/playlist.m3u8?ads.xumo_channelId=9995108&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=CoxWFXT&ads.csid=xumo_[PLATFORM]_CoxWFXT_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3447&ads.xumo_contentName=CoxWFXT&ads.xumo_providerId=3447&ads.xumo_providerName=CoxWFXT&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=9995108&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"action_news_jax_us","Action News Jax","US","English","XUMO_9995110","https://image.xumo.com/v1/channels/channel/9995110/300x300.webp?type=color_onBlack","XUMO🇺🇸: Local News","https://dbrb49pjoymg4.cloudfront.net/10001/9995110/hls/playlist.m3u8?ads.xumo_channelId=9995110&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=CoxWJAX&ads.csid=xumo_[PLATFORM]_CoxWJAX_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3450&ads.xumo_contentName=CoxWJAX&ads.xumo_providerId=3450&ads.xumo_providerName=CoxWJAX&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=9995110&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"cbs_news_chicago_us","CBS News Chicago","US","English","XUMO_99991643","https://image.xumo.com/v1/channels/channel/99991643/300x300.webp?type=color_onBlack","XUMO🇺🇸: Local News","https://dai.google.com/linear/hls/event/_xQBtL7ZSEClkNebaXzn8w/master.m3u8?imafw_csid=[CBSN_CSID];imafw__fw_h_referer=com.xumo.app&imafw__fw_did=dpid:[deviceID]&imafw__fw_is_lat=[LIMITED_AD_TRACKING]&imafw__fw_vcid2=[PPID]&imafw__fw_app_bundle=[app_bundle]&imafw_is_lat=[LIMITED_AD_TRACKING]","false","false","2026-05-07T14:01:49.2105459Z","","The operation timed out."
"kiro_seattle_us","KIRO Seattle","US","English","XUMO_9995112","https://image.xumo.com/v1/channels/channel/9995112/300x300.webp?type=color_onBlack","XUMO🇺🇸: Local News","https://dbrb49pjoymg4.cloudfront.net/10001/9995112/hls/playlist.m3u8?ads.xumo_channelId=9995112&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=CoxKIRO&ads.csid=xumo_[PLATFORM]_CoxKIRO_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=[CONTENT_IMDB_GENRE]&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=[content_genre]&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3444&ads.xumo_contentName=CoxKIRO&ads.xumo_providerId=3444&ads.xumo_providerName=CoxKIRO&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=9995112&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"wpxi_pittsburgh_us","WPXI Pittsburgh","US","English","XUMO_99991689","https://image.xumo.com/v1/channels/channel/99991689/300x300.webp?type=color_onBlack","XUMO🇺🇸: Local News","https://dbrb49pjoymg4.cloudfront.net/10001/99991689/hls/playlist.m3u8?ads.xumo_channelId=99991689&ads._fw_ifa_type=[IFA_TYPE]&ads._fw_did=[IFA]&ads.amznappId=[AMZN_APP_ID]&ads.lat=[LAT]&ads.lon=[LON]&ads.os=[OS]&ads.osv=[OS_VERSION]&ads.asnw=&ads.caid=CoxWPXI&ads.csid=xumo_[PLATFORM]_CoxWPXI_ssai&ads._fw_is_lat=[IS_LAT]&ads._fw_us_privacy=[CCPA_Value]&ads._fw_coppa=0&ads.genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_category=[IAB_content_category]&ads._fw_content_language=[content_language]&ads._fw_content_genre=News,N,DN,Weather,Local,LocalNews,News-Local&ads._fw_content_rating=[content_rating]&ads.xumo_contentId=3451&ads.xumo_contentName=CoxWPXI&ads.xumo_providerId=3451&ads.xumo_providerName=CoxWPXI&ads._fw_deviceMake=[device_make]&ads._fw_device_model=[device_model]&ads.channelId=99991689&ads.xumo_platform=[PLATFORM]&ads.site_id=[publica_site_id]&ads.appName=xumo&ads.appVersion=[APP_VERSION]&ads._fw_app_bundle=[app_bundle]&ads._fw_app_store_url=[app_store_url]","false","true","2026-05-07T14:01:49.2105459Z","200",""
"cbs_news_bay_area_us","CBS News Bay Area","US","English","XUMO_99991655","https://image.xumo.com/v1/channels/channel/99991655/300x300.webp?type=color_onBlack","XUMO🇺🇸: Local News","https://dai.google.com/linear/hls/event/laLJwH1nS2KQAUQTF8z1Cg/master.m3u8?imafw_csid=[CBSN_CSID];imafw__fw_h_referer=com.xumo.app&imafw__fw_did=dpid:[deviceID]&imafw__fw_is_lat=[LIMITED_AD_TRACKING]&imafw__fw_vcid2=[PPID]&imafw__fw_app_bundle=[app_bundle]&imafw_is_lat=[LIMITED_AD_TRACKING]","false","true","2026-05-07T14:01:49.2105459Z","200",""
